id_departamento,nombre,mail,fecha_fundacion,nro_conabip
26077,Bib.Pop. Manuel Porcel de Peralta,,1992-01-01,3685
26077,Bib.Pop. Benedicto Terrone,bp.benedictoterrone@gmail.com,1998-01-01,3732
26077,Bib.Pop. Kim Hue,bpkim-hue@hotmail.com,1996-01-01,3835
26084,Bib.Pop. Gob. R. González,,1980-01-01,3414
26091,Bib.Pop. Mariano Moreno,biblioteca2551@yahoo.com.ar,1911-01-01,2551
26021,Asoc. Bib. Pub. Pop. Y Mun Asencio Abeijón,,1980-01-01,4033
26056,Bib.Pop. Osvaldo Bayer,,2008-01-01,4324
26098,Bib. Pop. Juan M. de Pueyrredón,clara_petachi@hotmail.com,1949-01-01,2453
26098,Bib.Pop. José de San Martín,,1980-01-01,3402
26105,Bib.Pop. Don Segundo Milla,,1980-01-01,3667
26105,Bib.Pop. Narlu Owen,,1980-01-01,3584
02000,Asoc. Cultural y Bib. Pop. Tesis 11,tesis11@tesis11.org.ar,2004-01-01,4252
02000,Bib.Pop. Dr. Tristán J. González,trjgonzalez@outlook.com,1928-01-01,1344
02000,Asoc.Vec. Cir.Cult. Belisario Roldán de Versailles,bibliotecabelisarioroldan@yahoo.com.ar,1980-01-01,1843
02000,Bib.Pop. El progreso,,1916-01-01,1975
02000,Bib.Pop. Dr. Angel M. Giménez,,,2675
02000,Bib. Pop. Por caminos de libros y solidaridad,,1999-01-01,3884
02000,Bib. Pop. La Memoria de Nuestro Pueblo,bplamemoria@gmail.com,2005-01-01,4266
02000,Bib.Pop. Creando Horizontes Educativos,bibliopopuche@hotmail.com.ar,2010-01-01,4268
02000,Bib.Pop. Manuel Ugarte,bibliotecapopularmanuelugarte@gmail.com,2009-01-01,4295
02000,Bib.Pop. Juan José Castelli,,2010-01-01,4318
02000,Bib. Pop. 26 de julio,biblio.26dejulio@gmail.com,2010-01-01,4341
02000,Bib.Pop. Ciencia y labor,bpcienciaylabor@gmail.com,1918-01-01,947
02000,Bib.Pop. William C.Morris,bibliomorris@hotmail.com,1907-01-01,1131
02000,Bib.Pop. Pueyrredón sud,bibliotecapueyrredonsud@gmail.com,1920-01-01,1187
02000,Bib.Pop. El resplandor,susanapariani@hotmail.com,1928-01-01,1351
02000,Bib.Pop. Juan María Becciu,bibliotecabecciu@gmail.com,1915-01-01,1375
02000,Bib.Pop. 25 de Mayo,,1932-01-01,1793
02000,Bib.Pop. Bernardino Rivadavia,bibliotecabrivadavia@yahoo.com.ar,1924-01-01,1943
02000,Bib.Pop. Juan Pablo Echagüe,,1929-01-01,1991
02000,Bib.Pop. Gral. Benito Nazar,bibliotecanazar@yahoo.com.ar,1936-01-01,2014
02000,Bib.Pop. y Cent. Cult. Alfredo Costa,centroproteccion@latinmail.com,1980-01-01,2111
02000,Bib.Pop. Mariano Boedo,bibliotecapopularmarianoboedo@yahoo.com.ar,1980-01-01,2177
02000,Asoc.Vec. y Bib.Pop. Villa del Parque,asocvecvilladelparque@hotmail.com,1929-01-01,2233
02000,Bib.Pop. Gral. Alvear,asociacionalvear@yahoo.com.ar,1950-01-01,2558
02000,Bib.Pop. Eurindia,,1941-01-01,2828
02000,Bib.Pop. Universidad Popular de Belgrano Alfredo Fazio y Bi,bibazarolagil@hotmail.com,1941-01-01,2916
02000,Bib. Argentina para ciegos,,1924-01-01,2992
02000,Bib.Pop. Juan B. Rebagliati,bibliotecarebagliati@yahoo.com.ar,1932-01-01,2994
02000,Bib.Pop. Juan Bautista Alberdi,bibliobocajuniors@yahoo.com.ar,1933-01-01,3019
02000,Bib.Pop. Casa de la Cultura de Liniers,,1994-01-01,3270
02000,Bib.Pop. Lectores del pueblo,,1980-01-01,3982
02000,Bib.Pop. Dr. Arturo Jauretche,,2001-01-01,4006
02000,Bib.Pop. Hijos del Barrio Piedrabuena Asociación Civil,bibliotecapopularpiedrabuena@gmail.com,2001-01-01,4034
02000,Bib. Pop. Federico Lacroze,bpflacroze@gmail.com,1980-01-01,4197
02000,Cen. Cult. y Bib. Pop. Carlos Sanchez Viamonte,carlossanchezviamonte@yahoo.com.ar,1980-01-01,4207
02000,Bib.Pop. Helena Larroque de Roffo,asociacionroffo@yahoo.com.ar,1916-01-01,18
02000,Bib.Pop. 12 de Octubre,popular12deoctubre@hotmail.com,1910-01-01,19
02000,Bib. Obrera Juan B. Justo,bibliotecaobrerajuanbjusto@gmail.com,,25
02000,Bib.Pop. Villa Pueyrredón Norte,bibliotecapueyrredon@hotmail.com,1916-01-01,28
02000,Bib.Pop. Alberdi,bibliotecapopularalberdi@yahoo.com.ar,1910-01-01,32
02000,Bib.Pop. D.F.Sarmiento,,1980-01-01,62
02000,Bib.Pop. Cornelio Saavedra,,1918-01-01,77
02000,Bib.Pop. José Enrique Rodo,bibliotecajerodo@yahoo.com.ar,1917-01-01,78
14007,Bib.Pop. de Embalse Teresa Sul,,2013-01-01,4347
14007,Bib.Pop. Rvdo. Félix Enrique,bibliopopularf.enrique@hotmail.com,2000-01-01,3904
14007,Bib. Pop. Restituta Albarracín de González,bibliotecapopularlosreartes@gmail.com,2011-01-01,4346
14007,Bib.Pop. Almafuerte,,1959-01-01,2768
14007,Bib.Pop. Dr. Manuel Belgrano,biblio.vgb@gmail.com,1998-01-01,3769
14007,Bib.Pop. Ricardo Rojas,bibliotecarojas@yahoo.com.ar,1998-01-01,3645
14014,Bib.Pop. Vélez Sársfield,,1909-01-01,534
14014,Bib.Pop. Alberdi,biblialberdi@yahoo.com.ar,1911-01-01,870
14014,Bib.Pop. Luis J. de Tejeda,bibliotecatejeda@hotmail.com,1944-01-01,2257
14014,Bib.Pop. y Ctro. de Ajedrez Los Amigos de la Cult.,biblioteca_lac@hotmail.com,1959-01-01,2776
14014,Bib.Pop. Joaquín V. González,,1969-01-01,2949
14014,Bib.Pop. y Ctro Juvenil Malvinas argentinas,bibliotecamalvinasargentinas@hotmail.com,1980-01-01,3042
14014,Bib.Pop. Teniente B .Matienzo,nuevabibliomatienzo@hotmail.com,1980-01-01,3127
14014,Bib.Pop. de B.Vista y Fund. P. Milesi,,1988-01-01,3218
14014,Bib. Pop. Barrio Talleres,bibliotecapopularhugowast@yahoo.com.ar,1986-01-01,3572
14014,Bib. Pop. República Argentina,bpra3707@gmail.com,1995-01-01,3707
14014,Bib.Pub.Pop. Nuevo milenio,,1980-01-01,3789
14014,Bib.Pop. Alfonsina Storni,biblioalfonsinastorni@gmail.com,1999-01-01,3845
14014,Bib. Pop. Mi jardín,bibpopmijardin@gmail.com,1990-01-01,3905
14014,Bib.Pop. Atahualpa,bpatahualpa@hotmail.com,1980-01-01,4028
14014,Bib.Pop. Julio Cortázar,bibliotecacortazarcba@yahoo.com.ar,1980-01-01,4243
14014,Bib. Pop.  María Saleme,bibpopmsaleme@yahoo.com.ar,2005-01-01,4245
14014,B.P. Libertad por la Integración Latinoamericana,bibliotecapopularlibertad@yahoo.com.ar,2007-01-01,4286
14014,Bib.Pop. Madre Teresa de Calcuta de Bo. Parque Lic,bibliopopmadretc@yahoo.com.ar,2007-01-01,4309
14014,Bib.Pop. del Bicentenario,bpbinaudi@gmail.com,2010-01-01,4322
14014,Bib. Pop. Casa del Pueblo,bibliotecacasadelpueblo@gmail.com,2012-01-01,4351
14091,Bib.Pop. Alfredo Terzaga,,2009-01-01,4285
14021,Bib.Pop. La Bicicleta,bibliotecapopularlabicicleta@gmail.com,1932-01-01,1659
14021,Bib.Pop. D.F.Sarmiento,,1912-01-01,547
14021,Bib.Pop. Mariano Moreno,,1918-01-01,2045
14021,Bib.Pop. y Ctro Cult. Dumesnil,bping.dumesnil@hotmail.com,2010-01-01,4290
14021,Bib.Pop. Sayana Ctro Cult. El Talar,sayanacentroculturaleltalar@hotmail.com,2009-01-01,4383
14021,Bib.Pop. D.F.Sarmiento,,1942-01-01,2157
14021,Bib.Pop. Cdr. Enrique Carlos Aragón King,bibliotecaragonking@yahoo.com.ar,1980-01-01,4203
14021,Bib.Pop. D.F.Sarmiento,,1942-01-01,2924
14021,Bib.Pop. Cawana,bibliocawana@gmail.com,2009-01-01,4277
14021,Bib.Pub.Mun.Pop. Libro abierto,,1980-01-01,3665
14028,Bib.Pop. Jorge Newbery,,1917-01-01,539
14035,Bib. Pop. del Campillo,bpdelcampillo@delcampillocoop.com.ar,1984-01-01,4037
14035,Bib.Pop. D.F.Sarmiento,b.sarmiento@hotmail.com,1919-01-01,545
14035,Bib.Pop. D.F.Sarmiento,bpjovita@jovitacoop.com.ar,1937-01-01,2021
14035,Bib.Pub.Mun.Pop. Nuestra Señora de Luján,,1998-01-01,3772
14035,Bib. Pop. Rosario Vera Peñaloza,bibliotecavillavaleria@gmail.com,2022-01-01,4398
14042,Bib.Pop. D.F.Sarmiento,,1916-01-01,543
14042,Bib.Pop. Esteban Echeverría,,1919-01-01,582
14042,Bib. Pop. José Hernández,bpjhernandez@hotmail.com,1980-01-01,3723
14042,Bib.Pop. Dr. Raúl Scalabrini Ortíz,,1984-01-01,3031
14042,Bib.Pop. D.F.Sarmiento,,1938-01-01,2162
14042,Bib.Pop. Bernardino Rivadavia,secretaria_gral@bibliotecarivadavia.edu.ar,1904-01-01,567
14042,Bib. Pop. Mun. Mariano Moreno,biblioteca.marianomoreno@villamaria.gob.ar,1942-01-01,2406
14042,Bib.Pop. Luis Roberto Altamira,biblioteca_altamira@hotmail.com,1997-01-01,3691
14049,Bib.Pop. Mariano Moreno,bibliotecamm2013@gmail.com,1929-01-01,1403
14049,Bib.Pop. José Ingenieros,bjingenieros@intinet.com.ar,1933-01-01,1872
14056,Biblioteca Popular Walter Viglione,bibliopopcarnerillo@yahoo.com.ar,1997-01-01,3595
14056,Bib.Pop. Jerónimo L. de Cabrera,bibpopjlc@yahoo.com.ar,1951-01-01,2615
14056,Bib.Pop. Dr. Mota Capdevila,,1999-01-01,3782
14063,Bib.Pop. Teresita Lucchini,,1967-01-01,2884
14063,Bib.Pop. Teresa B. de Lancestremere,,1980-01-01,4014
14063,Bib.Pop.Esc. D.F.Sarmiento,,1996-01-01,3915
14063,Bib.Pop.Pub.Mun. Ermes Desio,bibliotecacdb@yahoo.com,1918-01-01,2321
14063,Bib.Pop. Mariano Moreno,,1949-01-01,2424
14063,Bib.Pop. Isla Verde,bipop3593@hotmail.com,1980-01-01,3593
14063,Ctro. Social Cultural y Bib.Pop.,,1939-01-01,2197
14063,Bib.Pop. San Martín,,1918-01-01,2858
14063,Bib.Pop. Club A.y Mut.Arg.,,1980-01-01,3139
14063,Bib.  Pop. Lidia Cesanelli,bibliotecapopularlidiacesanelli@yahoo.com.ar,1980-01-01,3592
14063,Bib.Pop. Juan Benitz,juanbenitzbiblioteca@gmail.com,1917-01-01,1758
14084,Bib.Pop. Florentino Ameghino,bibliotecaflorentinoameghino@hotmail.com,1914-01-01,544
14084,Bib.Pop. Juan Bautista Alberdi,,1913-01-01,549
14084,Bib. Pop. Juan Filloy,,2001-01-01,3958
14091,Bib.Pop. Mariano Moreno,bp2330@bepe.ar,1946-01-01,2330
14091,Bib.Pop. Nicolás Avellaneda,,1923-01-01,1071
14091,Bib.Pop. José Hernández,bibliotecajhernandez@tutopia.com,2000-01-01,4016
14091,Bib.Pop. D.F.Sarmiento,bibliotecapopularsarmiento@yahoo.com.ar,1934-01-01,1867
14091,Bib. Pop. Babel,,1999-01-01,3867
14091,Bib.Pop. Rosa Areal de Molina,,1985-01-01,3055
14091,Bib.Pop. José Mármol,,1938-01-01,2148
14091,Bib.Pop. José H. Porto,,1949-01-01,2978
14091,Bib. Pop. Leopoldo Lugones,blugones@gmail.com,1997-01-01,3629
14091,Bib.Pop. Aguas que corren,,2010-01-01,4283
14098,Bib.Pop. Efraín U. Bischoff,bpbischoff@hotmail.com,1980-01-01,3568
14098,Bib.Pop. Carmen Abril de Cacciavillani,,2003-01-01,4238
14098,Bib.Pop. José Hernández,,1972-01-01,2900
14098,Bib.Pop. Ricardo Rojas,bibliotecarrojas@hotmail.com,1969-01-01,2866
14098,Bib.Pop. Armando A.Telleria,bibatelleria@hotmail.com,1929-01-01,1756
14098,Bib.Pop. La Asunción de María,biblioasuncion@hotmail.com,1966-01-01,3011
14098,Bib.Pop. Juan Bautista Alberdi,juanbalberdi1500@yahoo.com.ar,1930-01-01,1500
14098,Bib.Pop. Mariano Moreno,,1910-01-01,555
14098,Bib.Pop. D.F.Sarmiento,bibliosarmiento1915@yahoo.com.ar,1915-01-01,588
14098,Bib.Pop. Técnica - ENET Nº 1 Ambrosio Olmos,,1955-01-01,2751
14098,Bib.Pop. Evaristo Segat,,1932-01-01,2851
14098,Bib.Pop. de los sagrados corazones,bibliotecasscc@hotmail.com,1970-01-01,3015
14098,Asoc.Vec.y Bib.Pop. Santiago Coronel,bpscoronel@yahoo.com.ar,1980-01-01,4097
14098,Bib.Pop. Alfonsina Storni,gracielavaia@hotmail.com,1980-01-01,3729
14098,Bib.Pop. Mariano Moreno,,1918-01-01,584
14105,Bib.Pop. Capilla de Remedios,,1980-01-01,3597
14021,Bib.Pop. Jorge Luis Borges- La Puerta,bpjlborgeslapuerta@hotmail.com,2006-01-01,4312
14105,Bib.Pop. Presbítero G. Avila Vasquez,,1985-01-01,3138
14105,Bib. Pop. Alejo Carmen Guzmán,biblio_alejocg@hotmail.com,2006-01-01,4244
14112,Bib.Pop. F. Antonio Rizzuto,,1972-01-01,2925
14119,Bib.Pop.Soc.Cult. Bartolomé Mitre,,1961-01-01,2794
14119,Bib.Pop. Profesor Américo Pablo Tissera,,1980-01-01,3702
14119,Bib.Pop. Gral. San Martín,bpsmo@yahoo.com.ar,1950-01-01,2534
14119,Bib.Pop. Luis Alberto Guerberoff,bpguerbe@hotmail.com,1996-01-01,3586
14119,Bib.Pop.Esc. Victor Mercante,,1980-01-01,3333
14119,Bib.Pop. Villa del Rosario,,1980-01-01,864
14126,Bib.Pop. Orden del colmenar,info@ordendelcolmenar.com.ar,1996-01-01,3620
14126,Bib. Pop. El Manantial,bibliotecaelmanantialcb@gmail.com,2011-01-01,4395
14133,Bib.Pop. D.F.Sarmiento,,1935-01-01,2006
14133,Bib.Pop. Los Hornillos,bibliohornillos@yahoo.com.ar,1980-01-01,3983
14133,Bib. Pop. de Luyaba,bibliotecapopulardeluyaba@yahoo.com.ar,2010-01-01,4294
14133,Bib.Pop. Villa de las Rosas,bibliotecapopularvilladelasrosas@yahoo.com.ar,1980-01-01,4213
14133,Bib.Pop. Doña María de la Plaza de Arias Moreno,,2000-01-01,4118
14140,Bib.Pop.y Pub. José Hernández,biblioalicia16@yahoo.com.ar,1980-01-01,4145
14140,Bib.Pop. de Altos de Chipión,,1932-01-01,2008
14140,Bib. Pop. Martín Fierro,adriflores71@hotmail.com,1990-01-01,3990
14140,Bib.Pub.Mun.Pop. M.E.M. de Chiabrando,,1980-01-01,3666
14140,Bib.Pub.Pop. de Colonia Vignaud,bivignaud536@hotmail.com,1998-01-01,3853
14140,Bib.Pop. José Ingenieros,bibliotecapopularjifreyre@gmail.com,1934-01-01,1824
14140,Bib.Pop. Marcela Rodriguez,,1973-01-01,3623
14140,Bib.Pop. Creciendo,fernandoercole@hotmail.com,1995-01-01,3931
14140,Bib.Pop.José Marcial Enrique Vaudagna,,2001-01-01,4343
14140,Bib.Pub.Pop.Mun Jorge Luis Borges,,1997-01-01,3576
14140,Bib.Pop. D.F.Sarmiento,bisarlasvarillas@gmail.com,1918-01-01,581
14140,Bib.Pop.Inf. Almafuerte,clubalmafuertelv970@gmail.com,1945-01-01,2360
14140,Bib.Pop. Cultura y progreso,,1923-01-01,1176
14140,Bib.Pop. Porteña,,1980-01-01,4232
14140,Bib.Pop. José María Paz,,1945-01-01,2265
14140,Bib.Pop. Centro cultural y Bib.Pop.,bibliotecapopularycc@gmail.com,1926-01-01,560
14140,Bib.Pop. Manuel Lainez,,1940-01-01,2426
14140,Bib. Pop. Mariano Moreno,bpmarianomoreno@yahoo.com.ar,1980-01-01,3997
14140,Bib.Pop.Pub.Mun. Dr. Modestino J. Lescano,,1980-01-01,3044
14140,Bib.Pop.Mun. Quilcahuasi,,1980-01-01,3748
14147,Bib.Pop. Nicolás Avellaneda,bibliotecapopular4@gmail.com,1931-01-01,1541
14147,Bib.Pop. D.F.Sarmiento,labpdealtagracia@gmail.com,1932-01-01,1647
14147,Bib.Pop. Suquia,,1980-01-01,3744
14147,Bib.Pop. San José,,1999-01-01,4026
14147,Garabatos del Valle de Anisacate,bpgarabatos@gmail.com,2022-01-01,4392
14147,Bib.Pop. Flavio Arnal Ponti,bibliotecaarnalponti@yahoo.com.ar,1980-01-01,4101
14147,Bib. Pop. La Urdimbre,bplaurdimbre@gmail.com,2016-01-01,4362
14147,Bib.Pop. Pablo Pizzurno,pizzurno10@hotmail.com,1998-01-01,3763
14091,Bib.Pop. Huerta Grande,bibliotecahg@gmail.com,2001-01-01,4019
14098,Bib.Pop. Manuela R. Medina,bibliomanuelamedina@yahoo.com.ar,1980-01-01,4126
14119,Bib. Pop. y Cent. Cult. Rayuela,bibliorayuela@yahoo.com.ar,2001-01-01,4042
14161,Bib.Pop. Almafuerte,,1926-01-01,527
14161,Bib. Pop. 23 de Septiembre,bibpopjamescraik@hotmail.com,1996-01-01,3520
14161,Bib.Pub.y Pop. Martín Fierro,biblioppmfierrolp@hotmail.com,1997-01-01,3596
14161,bib.pop.Sociedad Recreativa y Cult. Juventud Unida,,1930-01-01,2081
14161,Bib.Pop. Justo José de Urquíza,,1919-01-01,873
14161,Bib.Pop. Poeta Lugones,bibliotecatancacha@hotmail.com,1976-01-01,2936
14175,Bib.Pop. Dr. Octavio Capdevila,,1980-01-01,3731
14182,Bib.Pop. Dr. Ramón J. Carcano,bprjcarcano@yahoo.com.ar,1907-01-01,528
14182,Club y Bib.Pop. Recreativo,,1929-01-01,1419
14182,Bib.Pop. Juan Bautista Alberdi,malambo_laborde@yahoo.com.ar,1947-01-01,2737
14182,Bib. Pop Bartolome Mitre,bibliommm@yahoo.com.ar,1917-01-01,586
14182,Bib.Pop. Morrison,m10ruben@hotmail.com,1980-01-01,4218
14182,Bib.Pop. Pascanas,atleticopascanas@yahoo.com.ar,1931-01-01,1837
14182,Bib.Pop. Manuel Belgrano Y Asoc.Cult.El retoño,biblio_we@hotmail.com,1943-01-01,2203
18007,Bib.Pop. D.F.Sarmiento,,1901-01-01,492
18021,Bib.Pop. de Corrientes Dr. Porfirio A. Aquino,,,494
18021,Bib.Pop. José R. Mariño,biblioctesmagda@hotmail.com,1980-01-01,495
18021,Bib.Pop. Bartolomé Mitre,,1925-01-01,1070
18021,Bib.Pop. Josefina Contt,bpjcontte1078@yahoo.com.ar,1923-01-01,1078
18021,Bib.Tec.Pop. Bernardino Rivadavia,,1957-01-01,2735
18021,Bib.Pop.Esc. Fray J. de la Quintana,,1980-01-01,3258
18021,Bib.Pop. Ernesto Sábato,librosabato@yahoo.com.ar,1980-01-01,3298
18021,Bib.Pop. Arandu,bparandu@hotmail.com,1994-01-01,3317
18021,Bib.Pop. Ñañuva,nanuva03@yahoo.com.ar,1980-01-01,3337
18021,Bib.Pop. Fray Luis de Bolaños,,1980-01-01,3346
18021,Bib.Pop.Esc. José F.de San Martín,,1993-01-01,3368
18021,Bib. Pop. Eva Perón,bibliotevaperon@arnet.com.ar,1998-01-01,3813
18021,Bib.Pop. Rincón del milenium,,1980-01-01,3826
18021,Bib. Pop. Coembá Porá (Lindo Amanecer,coembapora@yahoo.com.ar,1980-01-01,4165
18021,Bib.Pop. Escritores Correntinos,bibliotecaescritorescorrentinos@hotmail.com,1996-01-01,4307
18028,Bib.Pop. Rector Carlos Bobsín,bpcbobsin@hotmail.com,1980-01-01,4202
18028,Bib.Pop. Francisco Madariaga,bibliopopfm@hotmail.com,2004-01-01,4104
18035,Bib.Pop. Rivadavia,acyacbpr@gmail.com,1914-01-01,517
18035,Bib.Pop. Cuatia Renda,cuatiarenda_@hotmail.com,1986-01-01,3078
18042,Bib.Pop. Esc. Angel Estrada,,1911-01-01,1373
18049,Bib.Pop. Dr. J. A. Ferreira,,1915-01-01,1913
18070,Bib.Pop. D.F.Sarmiento,bpsarmientogoya@gmail.com,1911-01-01,501
18070,Bib. Pop.  Barrios del Sur,,2007-01-01,4264
18070,Bib. pop. Marta Elgul de Paris,,2015-01-01,4380
18056,Bib.Pop. Carlos M. de Alvear,bibliotecapopularalvear@hotmail.com,1936-01-01,1957
18063,Bib.Pop. Dr. Juan Manuel Rivera,bibliotecapopularrivera@hotmail.com,1914-01-01,502
18063,Bib.Pop. Bernardino Rivadavia,,1980-01-01,504
18063,Bib.Pop. Leamos juntos,bpleamosjuntos2010@hotmail.com,1995-01-01,3472
18091,Bib. Pop. Mariano Moreno,,1948-01-01,2419
18105,Bib.Pop. Literaria Belgrano,literariabelgrano@gmail.com,1910-01-01,509
18105,Bib.Pop. Domingo F. Sarmiento,bibliotecasarmientomercedes@gmail.com,1909-01-01,1530
18105,Bib.Pop. Gral. San Martín,bp2595@gmail.com,1940-01-01,2595
18105,Bib.Pop.Esc. Presbítero E. Tutak,,1969-01-01,2918
18105,Bib.Pop.Esc. Isabel S. A. de Aquino,,1947-01-01,3438
18112,Bib.Pop. Mariano Moreno,,1928-01-01,1311
18112,Bib.Pop. Marcelino A. Elizondo,biblio506@hotmail.com,1909-01-01,506
18112,Asoc. Bib.Pop.Esc. Dorila P. Méndez,,1929-01-01,1918
18112,Bib.Pop.Esc. Manuel Lainez,bibliotecalainez@hotmail.com,1936-01-01,2171
18112,Bib.Pop. Sin fronteras,,2000-01-01,3909
18112,Bib.Pop. Villa Fedullo,,1980-01-01,4224
18112,Bib. Esc. Pop. Gral. Gregorio Las Heras,,1931-01-01,1547
18119,Bib.Pop. D.F.Sarmiento,bsarmiento@arnet.com.ar,1904-01-01,511
18119,Bib.Pop. Paso de los Libres,bibliotecapopularpasolibres@hotmail.com,1980-01-01,3375
18119,Bib.Pop. Ramón Barboza,bpramonbarboza@hotmail.com,2002-01-01,4088
18126,Bib.Mun.Pop. Gerardo Pisarello,,1980-01-01,3559
18133,Bib.Pop. San Cosme,bipsancosme@gmail.com,1998-01-01,3757
18140,Bib.Pop.Esc. Juan Bautista Alberdi,bp3285@bepe.ar,1916-01-01,3285
18161,Bib.Pop.Asoc. Mario Issac Portillo,,1980-01-01,3716
18161,Bib.Pop. Gral. José de San Martín,,1914-01-01,522
18168,Bib.Pop. Victor Elias Navajas Centeno,bibliotecavnc@cableat.net,1967-01-01,2970
18168,Bib.Pop. Bernardino Rivadavia,biblioteca512@hotmail.com,1980-01-01,512
18175,Bib.Pop. Almafuerte,,1918-01-01,523
18077,Bib.Pop. Teresa de los Andes,,2002-01-01,4077
18084,Asoc.Bib.Pop. Carlos Guido Spano,bpcgs4110@hotmail.com,,4110
30008,Bib.Pop. Arroyo Baru,bibliotecaarroyobaru@hotmail.com,1997-01-01,4239
30008,Bib.Pop. Fiat Lux,bpfiatlux@gmail.com,,306
30008,Bib.Pop. Fábrica Colón,fabricacolon@hotmail.com,1905-01-01,1251
30008,Bib.Pop. Gral. Urquíza,biburquiza@yahoo.com.ar,1904-01-01,387
30008,Bib.Pop. Ubajay,freddimartin@hotmail.com,1996-01-01,3482
30008,Bib.Pop. Gral. Mitre,bpgmitre@yahoo.com.ar,1904-01-01,381
30015,Bib.Pop. Olegario V. Andrade,man.1872@concordia.com.ar,,319
30015,Bib.Pop. Amelia Podesta de Gorostiaga,,1917-01-01,392
30015,Bib.Pop. Carlos Reyes Miggoni,biblioteca3589@hotmail.com,1996-01-01,3589
30015,Bib.Pop. D.F.Sarmiento,,1980-01-01,3778
30015,Bib.Pop. Tierra de Inmigrantes,,1980-01-01,4189
30021,Bib.Pop. Diamante,gerebasso@yahoo.com.ar,,324
30021,Bib.Pop. Luis Lorenzo Etchevehere,biblioteca_ramirez@yahoo.com.ar,1980-01-01,334
30021,Bib. Pop. Estación Puiggari Asociación Civil,bibliotecaestacionpuiggari@gmail.com,2018-01-01,4378
30028,Bib.Pop. Urquíza,bibliotecapopularurquiza@multichajari.com.ar ,1909-01-01,385
30028,Bib.Pop. Rivadavia,bibliotecapop.67@gmail.com,,338
30028,Bib. Pop. del Saber,bipo_sabe@outlook.com,2007-01-01,4355
30028,Bib. Pop.  José Zubiaur,,1925-01-01,2596
30035,Conscripto Bernardi,bernardi.bibliotecapopular@gmail.com,1940-01-01,4396
30035,Bib.Pop. D.F.Sarmiento,bibliofederal@hotmail.com,1912-01-01,382
30049,Bib.Pop. Luz de provincia,luzdeprovincia@arnet.com.ar,1991-01-01,3614
30049,Bib.Pop. Carlos Mastronardi,bibpopmastronardi@yahoo.com.ar,,342
30056,Bib.Pop. Olegario V. Andrade,institutomagnasco@hotmail.com,,340
30056,Bib.Pop. Sarmiento,bibliosarmiento@yahoo.com,,341
30056,Bib.Pop. Francisco H. López Jordan,bibliotecalopezjordangchu@gmail.com,1943-01-01,2266
30056,Bib.Pop. Rodolfo A. García,,1960-01-01,2862
30056,Bib.Pop. Juan Bautista Alberdi,,1927-01-01,1201
30056,Bib.Pop. Manuel Belgrano,teresamajul@hotmail.com,2000-01-01,4240
30056,Bib.Pop. Urdinarrain,,1912-01-01,375
30063,Bib. Pop. Sandor Mikler,bpsm3798@hotmail.com,1998-01-01,3798
30070,Bib.Pop. D.F.Sarmiento,,1939-01-01,330
30070,Bib.Pop.Esc. Urquiza,,1919-01-01,370
30070,Bib.Pop. Santa Elena,bibliotecase@hotmail.com,1980-01-01,3401
30077,Bib.Pop.Genuina Leandro Alem,biblio.l.alem@hotmail.com,1986-01-01,3608
30077,Bib.Pop. La vieja estación,laviejaestacionhernandez@hotmail.com,1980-01-01,3290
30077,Bib.Pop. Gaspar Benavento,,1995-01-01,3441
30077,Bib. Pop. Fermin Chavez,,,354
30084,Bib.Pop. Presidente Avellaneda,biblioteca.avellaneda@gmail.com,2001-01-01,4043
30084,Bib.Pop. Orientación,bporientacion@arnet.com.ar,1932-01-01,1615
30084,Bib.Pop. Sebastián Ger Villacampa,,2001-01-01,4350
30084,Bib.Pop. Del Paraná,ComisionDirectiva@bibliotecaparana.org.ar,,355
30084,Bib.Pop. Los Aromos,bibliotecalosaromos@gmail.com,1980-01-01,3751
30084,Bib.Pop. y Costurero Laura Vicuña,,2000-01-01,4000
30084,Bib.Pop. Colibrí,,1980-01-01,4013
30084,Bib.Pop. Caminantes,,1980-01-01,4111
30084,Bib. Pop. San José de Cupertino,bpcup2001@yahoo.com.ar,2001-01-01,4054
30084,Bib. Pop. Teresita Yugdar,,2006-01-01,4297
30084,Bib.Pop. Dr. Julio Vitor,,1953-01-01,3511
30088,Bib.Pop. Ser protagonistas,serprotagonistas@gmail.com,2003-01-01,4078
30088,Bib. Pop. José Hernández,bibliosansalvador@yahoo.com.ar,1976-01-01,3917
30056,Bib.Pop. J. J. de Urquiza,,2000-01-01,3943
30091,Bib.Pop. Mario Domingo Carruego,bibliotecacarruego@gmail.com ,1920-01-01,401
30091,Bib. Pop.Julian Monzon,bibliotecatala@gmail.com,,364
30098,Bib.Pop. Luz obrera,bluzobrera1919@yahoo.com.ar,1919-01-01,886
30098,Bib.Pop. El porvenir,bibliotecapopularelporvenir@yahoo.com.ar,,303
30098,Bib. Pop. Julián Herrera,bibliojherrera@yahoo.com.ar,1980-01-01,4146
30098,Bib. Pop. San Justo,bibliotecapopularsanjusto@hotmail.com,2000-01-01,4359
30098,Bib.Pop. Páginas Mías,,1980-01-01,4164
30098,Bib. Pop. Estación Cultural,bibliotecapestacion@hotmail.com,2021-01-01,4388
30113,Bib.Pop. D.F.Sarmiento,,1924-01-01,328
30113,Bib.Pop. Bartolomé Mitre,bpmitre0383@gmail.com,,383
30113,Bib.Pop. Primer Presidente Bernardino Rivadavia,,,384
